ID_Aluno,Idade,Horas_Estudo_Semana,Pontuacao_Prova_Final,Aprovado
7038,22,19,41,False
7039,18,6,10,False
7040,20,18,47,False
7041,22,15,36,False
7042,22,11,25,False
7043,20,11,18,False
7044,21,35,96,True
7045,20,29,78,True
7046,23,28,72,True
7047,19,15,42,False
7048,24,6,23,False
7049,20,31,73,True
7050,21,25,66,True
7051,23,25,64,True
7052,19,37,86,True
7053,22,18,41,False
7054,18,16,39,False
7055,21,9,25,False
7056,18,33,86,True
7057,20,16,32,False
7058,23,33,74,True
7059,24,34,84,True
7060,19,7,16,False
7061,23,31,76,True
7062,24,13,27,False
7063,18,13,37,False
7064,21,6,6,False
7065,22,23,62,True
7066,21,28,64,True
7067,22,9,32,False
7068,23,17,49,False
7069,19,6,14,False
7070,19,15,29,False
7071,21,33,74,True
7072,19,14,29,False
7073,23,21,53,False
7074,18,31,87,True
7075,18,36,99,True
7076,21,14,38,False
7077,19,26,57,False
7078,19,5,8,False
7079,21,34,86,True
7080,21,13,41,False
7081,22,16,48,False
7082,20,32,81,True
7083,19,31,73,True
7084,23,25,55,False
7085,19,7,11,False
7086,21,35,96,True
7087,24,17,36,False
7088,19,9,27,False
7089,18,37,100,True
7090,20,15,47,False
7091,22,25,71,True
7092,20,28,77,True
7093,23,32,85,True
7094,19,37,91,True
7095,18,16,49,False
7096,23,27,60,True
7097,19,10,27,False
7098,24,21,51,False
7099,18,30,81,True
7100,21,20,59,False
7101,21,28,64,True
7102,20,13,25,False
7103,19,28,74,True
7104,19,30,83,True
7105,19,13,23,False
7106,19,23,59,False
7107,22,36,94,True
7108,20,25,53,False
7109,20,25,66,True
7110,23,21,60,True
7111,18,30,76,True
7112,24,24,67,True
7113,19,13,27,False
7114,19,23,48,False
7115,20,9,30,False
7116,24,12,39,False
7117,22,38,87,True
7118,19,22,62,True
7119,22,8,19,False
7120,21,37,86,True
7121,18,11,31,False
7122,23,9,21,False
7123,24,22,54,False
7124,22,7,26,False
7125,23,26,60,True
7126,18,26,66,True
7127,19,29,80,True
7128,21,39,97,True
7129,23,38,95,True
7130,24,33,76,True
7131,22,20,47,False
7132,18,11,25,False
7133,22,8,29,False
7134,18,33,92,True
7135,22,26,62,True
7136,24,28,72,True
7137,18,20,41,False
7138,20,39,94,True
7139,18,35,85,True
7140,20,27,69,True
7141,19,11,28,False
7142,18,28,65,True
7143,22,30,68,True
7144,20,22,51,False
7145,22,33,81,True
7146,23,12,22,False
7147,23,28,67,True
7148,20,17,43,False
7149,23,32,90,True
7150,21,15,37,False
7151,20,21,58,False
7152,22,13,32,False
7153,23,21,43,False
7154,20,27,59,False
7155,20,14,38,False
7156,24,37,99,True
7157,21,32,71,True
7158,23,18,41,False
7159,24,22,52,False
7160,19,21,52,False
7161,23,14,36,False
7162,20,6,6,False
7163,19,8,28,False
7164,18,27,71,True
7165,19,18,42,False
7166,24,5,17,False
7167,22,28,65,True
7168,20,22,58,False
7169,19,6,21,False
7170,24,22,57,False
7171,18,23,50,False
7172,22,24,70,True
7173,20,18,47,False
7174,18,16,46,False
7175,18,11,18,False
7176,24,37,91,True
7177,21,39,92,True
7178,22,22,52,False
7179,18,10,32,False
7180,18,22,54,False
7181,19,32,71,True
7182,19,10,17,False
7183,24,26,60,True
7184,21,39,90,True
7185,24,9,28,False
7186,24,34,81,True
7187,24,36,92,True
7188,18,38,96,True
7189,19,20,54,False
7190,20,15,38,False
7191,24,27,62,True
7192,19,21,55,False
7193,19,28,71,True
7194,18,33,74,True
7195,18,32,88,True
7196,24,20,40,False
7197,24,20,57,False
7198,21,36,92,True
7199,20,26,67,True
7200,24,12,26,False
7201,22,26,73,True
7202,24,11,31,False
7203,19,19,51,False
7204,20,21,53,False
7205,18,14,29,False
7206,23,32,72,True
7207,19,8,22,False
7208,19,37,94,True
7209,22,8,16,False
7210,22,32,71,True
7211,21,10,29,False
7212,24,26,56,False
7213,20,31,81,True
7214,23,16,43,False
7215,22,23,67,True
7216,21,21,46,False
7217,20,5,14,False
7218,23,9,18,False
7219,19,8,12,False
7220,22,7,21,False
7221,22,20,52,False
7222,20,24,54,False
7223,24,30,83,True
7224,22,11,23,False
7225,20,19,41,False
7226,18,21,59,False
7227,24,39,100,True
7228,21,39,100,True
7229,23,5,13,False
7230,21,32,79,True
7231,20,28,62,True
7232,22,26,67,True
7233,23,19,41,False
7234,18,32,78,True
7235,22,23,59,False
7236,23,5,11,False
7237,19,15,29,False
7238,24,5,6,False
7239,22,38,92,True
7240,18,28,79,True
7241,24,8,23,False
7242,24,34,77,True
7243,19,24,57,False
7244,20,29,81,True
7245,19,13,33,False
7246,19,28,68,True
7247,18,21,49,False
7248,22,5,9,False
7249,18,5,11,False
7250,18,13,33,False
7251,19,6,10,False
7252,18,16,44,False
7253,23,25,60,True
7254,20,26,64,True
7255,23,30,84,True
7256,24,7,8,False
7257,24,39,92,True
7258,24,25,57,False
7259,19,33,73,True
7260,21,20,50,False
7261,20,9,29,False
7262,18,15,44,False
7263,21,37,89,True
7264,19,38,95,True
7265,22,23,62,True
7266,19,7,17,False
7267,24,39,92,True
7268,19,12,21,False
7269,22,38,98,True
7270,20,32,84,True
7271,20,12,37,False
7272,19,7,9,False
7273,22,32,70,True
7274,23,15,33,False
7275,21,26,71,True
7276,21,32,89,True
7277,18,18,54,False
7278,18,32,82,True
7279,21,16,37,False
7280,24,26,65,True
7281,22,38,86,True
7282,20,35,78,True
7283,24,26,65,True
7284,23,39,91,True
7285,22,5,5,False
7286,22,36,96,True
7287,22,28,62,True
7288,23,17,44,False
7289,23,9,16,False
7290,24,36,90,True
7291,24,22,60,True
7292,20,34,76,True
7293,24,29,71,True
7294,20,30,80,True
7295,21,18,44,False
7296,20,9,22,False
7297,21,15,35,False
7298,18,27,65,True
7299,18,9,23,False
7300,21,31,80,True
7301,21,23,56,False
7302,20,10,21,False
7303,24,37,100,True
7304,23,20,53,False
7305,19,38,100,True
7306,21,29,69,True
7307,19,31,80,True
7308,24,11,20,False
7309,23,23,63,True
7310,20,29,81,True
7311,20,38,87,True
7312,18,6,9,False
7313,23,25,61,True
7314,20,22,49,False
7315,18,11,31,False
7316,24,21,45,False
7317,22,19,39,False
7318,18,22,50,False
7319,18,10,20,False
7320,19,30,66,True
7321,21,36,87,True
7322,22,38,94,True
7323,23,24,54,False
7324,18,30,85,True
7325,18,20,41,False
7326,19,27,74,True
7327,18,38,96,True
7328,23,8,17,False
7329,22,28,77,True
7330,20,22,63,True
7331,22,23,55,False
7332,23,9,30,False
7333,19,32,82,True
7334,24,14,39,False
7335,19,14,37,False
7336,23,32,77,True
7337,22,21,60,True
7338,20,9,27,False
7339,24,22,53,False
7340,20,24,53,False
7341,19,30,81,True
7342,24,8,16,False
7343,22,23,60,True
7344,21,18,45,False
7345,21,8,26,False
7346,20,32,85,True
7347,18,30,68,True
7348,24,25,58,False
7349,19,6,24,False
7350,18,36,88,True
7351,19,22,64,True
7352,18,34,90,True
7353,22,25,55,False
7354,21,24,51,False
7355,19,15,29,False
7356,23,24,58,False
7357,20,20,48,False
7358,21,31,79,True
7359,23,17,37,False
7360,21,39,100,True
7361,18,30,81,True
7362,21,14,42,False
7363,21,24,53,False
7364,22,28,72,True
7365,18,15,43,False
7366,23,12,27,False
7367,23,8,29,False
7368,24,26,67,True
7369,23,18,42,False
7370,22,5,17,False
7371,20,34,75,True
7372,24,6,9,False
7373,23,31,71,True
7374,22,10,33,False
7375,19,16,33,False
7376,21,10,31,False
7377,21,5,19,False
7378,23,19,50,False
7379,23,19,56,False
7380,20,6,7,False
7381,20,34,88,True
7382,21,38,98,True
7383,20,32,85,True
7384,24,17,45,False
7385,23,32,82,True
7386,21,27,65,True
7387,21,36,80,True
7388,23,25,71,True
7389,20,25,55,False
7390,20,21,52,False
7391,22,13,25,False
7392,23,16,41,False
7393,22,34,95,True
7394,19,33,78,True
7395,20,14,40,False
7396,24,18,35,False
7397,21,30,75,True
7398,22,5,12,False
7399,22,13,30,False
7400,22,17,48,False
7401,20,10,34,False
7402,22,33,87,True
7403,21,28,72,True
7404,21,27,73,True
7405,19,32,84,True
7406,19,19,50,False
7407,21,30,78,True
7408,19,18,36,False
7409,24,22,52,False
7410,24,25,63,True
7411,23,39,92,True
7412,23,5,19,False
7413,24,33,75,True
7414,21,22,61,True
7415,19,36,81,True
7416,22,23,49,False
7417,18,20,55,False
7418,20,27,76,True
7419,22,24,67,True
7420,19,17,45,False
7421,20,9,17,False
7422,24,19,42,False
7423,21,35,92,True
7424,20,37,94,True
7425,22,13,28,False
7426,21,24,67,True
7427,21,9,32,False
7428,19,24,60,True
7429,20,15,30,False
7430,18,14,32,False
7431,19,33,79,True
7432,23,25,62,True
7433,23,14,41,False
7434,22,22,58,False
7435,21,30,66,True
7436,24,34,88,True
7437,21,12,26,False
7438,24,9,27,False
7439,18,8,24,False
7440,23,24,64,True
7441,23,7,11,False
7442,20,38,98,True
7443,20,36,84,True
7444,19,9,14,False
7445,18,27,64,True
7446,20,22,52,False
7447,21,26,61,True
7448,18,31,84,True
7449,19,7,17,False
7450,19,22,59,False
7451,23,30,66,True
7452,20,38,100,True
7453,22,37,93,True
7454,18,23,49,False
7455,18,25,61,True
7456,21,6,15,False
7457,24,12,28,False
7458,24,37,90,True
7459,24,7,21,False
7460,23,39,100,True
7461,24,6,8,False
7462,24,11,18,False
7463,19,9,29,False
7464,22,38,97,True
7465,22,11,27,False
7466,24,33,83,True
7467,20,5,18,False
7468,23,38,96,True
7469,19,7,27,False
7470,20,35,93,True
7471,24,37,89,True
7472,21,7,21,False
7473,18,7,21,False
7474,18,24,67,True
7475,19,21,56,False
7476,19,12,31,False
7477,20,19,45,False
7478,24,30,73,True
7479,19,39,96,True
7480,18,38,95,True
7481,24,35,91,True
7482,18,6,14,False
7483,23,35,78,True
7484,20,25,72,True
7485,24,32,71,True
7486,24,25,66,True
7487,21,37,100,True
7488,18,29,82,True
7489,23,24,62,True
7490,23,19,49,False
7491,18,39,100,True
7492,19,37,88,True
7493,21,39,89,True
7494,19,10,23,False
7495,23,22,56,False
7496,20,28,70,True
7497,21,23,54,False
7498,21,29,76,True
7499,18,39,94,True
7500,23,13,34,False
7501,18,18,47,False
7502,23,6,7,False
7503,21,20,46,False
7504,22,20,58,False
7505,18,25,67,True
7506,23,26,62,True
7507,22,12,30,False
7508,23,33,78,True
7509,21,26,74,True
7510,19,11,35,False
7511,19,11,24,False
7512,21,11,18,False
7513,20,23,61,True
7514,24,22,50,False
7515,19,16,45,False
7516,23,36,95,True
7517,20,37,91,True
7518,20,14,43,False
7519,19,32,78,True
7520,19,9,24,False
7521,20,21,51,False
7522,23,10,22,False
7523,18,17,36,False
7524,24,32,89,True
7525,19,34,87,True
7526,22,17,36,False
7527,24,29,67,True
7528,19,38,89,True
7529,22,33,87,True
7530,18,25,56,False
7531,18,30,75,True
7532,18,19,47,False
7533,18,37,95,True
7534,21,30,67,True
7535,20,19,50,False
7536,23,19,50,False
7537,18,20,58,False
7538,23,34,95,True
7539,23,9,15,False
7540,21,29,80,True
7541,23,36,89,True
7542,19,28,77,True
7543,23,16,42,False
7544,23,28,74,True
7545,21,21,49,False
7546,23,14,35,False
7547,21,36,97,True
7548,23,38,96,True
7549,23,13,34,False
7550,18,24,62,True
7551,23,27,70,True
7552,20,31,83,True
7553,22,33,89,True
7554,18,16,47,False
7555,23,39,93,True
7556,18,20,53,False
7557,18,25,60,True
7558,22,30,66,True
7559,23,32,72,True
7560,22,20,57,False
7561,21,10,28,False
7562,24,35,95,True
7563,19,6,13,False
7564,20,5,10,False
7565,19,25,67,True
7566,24,17,35,False
7567,20,21,59,False
7568,23,20,53,False
7569,23,11,20,False
7570,23,32,80,True
7571,20,8,28,False
7572,19,7,10,False
7573,21,27,59,False
7574,21,9,18,False
7575,23,21,43,False
7576,21,25,66,True
7577,19,37,91,True
7578,20,7,15,False
7579,20,14,34,False
7580,24,15,33,False
7581,23,14,37,False
7582,21,34,87,True
7583,21,19,49,False
7584,19,8,19,False
7585,22,38,98,True
7586,22,36,95,True
7587,18,9,23,False
7588,21,38,91,True
7589,19,27,63,True
7590,22,13,40,False
7591,24,19,43,False
7592,24,16,44,False
7593,19,24,62,True
7594,18,31,85,True
7595,18,38,100,True
7596,19,18,54,False
7597,20,25,56,False
7598,23,13,37,False
7599,20,31,76,True
7600,20,12,26,False
7601,21,34,78,True
7602,18,12,34,False
7603,20,14,40,False
7604,20,8,24,False
7605,20,23,58,False
7606,24,28,66,True
7607,22,5,19,False
7608,24,25,70,True
7609,21,12,25,False
7610,22,37,92,True
7611,20,5,8,False
7612,23,20,48,False
7613,23,13,29,False
7614,24,37,91,True
7615,18,32,83,True
7616,20,16,33,False
7617,24,9,14,False
7618,19,6,13,False
7619,19,38,94,True
7620,19,36,80,True
7621,24,38,97,True
7622,23,26,61,True
7623,24,12,38,False
7624,20,39,92,True
7625,19,28,61,True
7626,24,17,47,False
7627,19,5,16,False
7628,22,13,35,False
7629,20,6,10,False
7630,19,30,67,True
7631,18,34,79,True
7632,18,19,38,False
7633,24,13,27,False
7634,24,14,38,False
7635,21,20,44,False
7636,21,23,66,True
7637,22,24,62,True
7638,24,28,78,True
7639,20,26,73,True
7640,19,17,52,False
7641,23,28,76,True
7642,23,5,7,False
7643,23,34,93,True
7644,20,6,22,False
7645,22,6,9,False
7646,21,37,85,True
7647,20,22,46,False
7648,20,10,29,False
7649,24,16,41,False
7650,24,19,38,False
7651,24,31,84,True
7652,24,9,23,False
7653,20,38,98,True
7654,21,24,65,True
7655,18,7,24,False
7656,19,16,34,False
7657,20,16,45,False
7658,18,8,30,False
7659,18,25,71,True
7660,19,29,80,True
7661,20,11,33,False
7662,18,37,100,True
7663,18,15,44,False
7664,21,15,32,False
7665,22,29,68,True
7666,19,16,41,False
7667,22,24,50,False
7668,18,21,44,False
7669,20,8,18,False
7670,20,13,37,False
7671,21,29,68,True
7672,22,38,93,True
7673,22,26,58,False
7674,21,7,11,False
7675,22,13,38,False
7676,19,6,11,False
7677,24,18,40,False
7678,23,26,59,False
7679,24,35,78,True
7680,20,29,73,True
7681,24,13,25,False
7682,22,8,16,False
7683,18,13,36,False
7684,23,34,95,True
7685,18,39,98,True
7686,24,31,68,True
7687,24,11,33,False
7688,24,24,56,False
7689,22,16,40,False
7690,22,13,41,False
7691,23,23,57,False
7692,21,33,90,True
7693,24,27,61,True
7694,19,19,50,False
7695,18,27,76,True
7696,19,32,70,True
7697,19,33,91,True
7698,20,13,40,False
7699,19,13,25,False
7700,24,31,73,True
7701,22,36,81,True
7702,18,30,72,True
7703,19,39,90,True
7704,22,37,85,True
7705,20,38,95,True
7706,19,13,26,False
7707,24,11,33,False
7708,20,5,20,False
7709,22,13,23,False
7710,18,39,100,True
7711,22,20,57,False
7712,21,11,35,False
7713,23,14,30,False
7714,18,39,89,True
7715,20,27,74,True
7716,21,18,39,False
7717,22,23,66,True
7718,19,28,68,True
7719,20,25,62,True
7720,24,18,52,False
7721,18,13,41,False
7722,20,12,39,False
7723,18,21,48,False
7724,24,12,33,False
7725,22,33,87,True
7726,19,25,66,True
7727,22,38,90,True
7728,21,23,51,False
7729,20,11,25,False
7730,21,10,33,False
7731,23,33,87,True
7732,21,29,79,True
7733,23,31,84,True
7734,18,16,30,False
7735,20,27,72,True
7736,20,16,45,False
7737,24,29,82,True
7738,19,13,31,False
7739,23,19,53,False
7740,24,9,13,False
7741,18,33,73,True
7742,19,30,72,True
7743,19,33,82,True
7744,23,34,87,True
7745,19,29,64,True
7746,23,17,42,False
7747,21,12,23,False
7748,19,25,69,True
7749,20,13,36,False
7750,23,35,97,True
7751,20,20,50,False
7752,21,28,80,True
7753,22,27,58,False
7754,24,8,20,False
7755,18,30,75,True
7756,19,5,7,False
7757,21,35,93,True
7758,24,31,70,True
7759,20,18,52,False
7760,22,27,59,False
7761,18,37,98,True
7762,24,26,70,True
7763,24,5,13,False
7764,19,12,37,False
7765,23,33,79,True
7766,21,13,38,False
7767,23,14,35,False
7768,21,32,84,True
7769,19,14,33,False
7770,22,19,49,False
7771,20,6,10,False
7772,22,32,86,True
7773,21,6,6,False
7774,21,18,42,False
7775,20,25,67,True
7776,21,25,68,True
7777,23,31,72,True
7778,24,11,35,False
7779,20,37,100,True
7780,23,6,15,False
7781,19,24,58,False
7782,18,33,81,True
7783,23,25,71,True
7784,19,14,40,False
7785,23,22,55,False
7786,21,22,61,True
7787,21,17,45,False
7788,24,36,88,True
7789,21,34,87,True
7790,20,25,63,True
7791,23,31,84,True
7792,22,6,5,False
7793,19,16,37,False
7794,23,8,27,False
7795,21,27,65,True
7796,21,38,93,True
7797,20,17,51,False
7798,20,24,52,False
7799,19,35,86,True
7800,21,32,73,True
7801,18,27,67,True
7802,19,6,9,False
7803,20,19,41,False
7804,24,25,65,True
7805,23,39,88,True
7806,22,23,66,True
7807,23,30,71,True
7808,18,37,83,True
7809,23,18,52,False
7810,21,26,68,True
7811,23,9,19,False
7812,21,12,32,False
7813,20,13,25,False
7814,24,31,82,True
7815,18,15,42,False
7816,18,34,76,True
7817,20,26,55,False
7818,24,36,88,True
7819,19,15,37,False
7820,22,25,56,False
7821,18,8,19,False
7822,19,14,35,False
7823,23,6,6,False
7824,23,28,73,True
7825,24,24,55,False
7826,23,20,43,False
7827,22,13,39,False
7828,18,24,54,False
7829,21,31,81,True
7830,20,38,95,True
7831,24,10,28,False
7832,19,13,23,False
7833,22,32,86,True
7834,20,37,100,True
7835,18,19,41,False
7836,18,31,83,True
7837,18,19,56,False
7838,18,6,9,False
7839,18,30,81,True
7840,19,14,42,False
7841,18,20,58,False
7842,21,7,18,False
7843,20,36,87,True
7844,20,21,57,False
7845,21,29,66,True
7846,19,24,63,True
7847,18,34,76,True
7848,23,13,27,False
7849,20,17,37,False
7850,22,34,77,True
7851,20,37,96,True
7852,24,10,24,False
7853,23,13,31,False
7854,19,19,47,False
7855,20,12,26,False
7856,21,25,57,False
7857,23,24,51,False
7858,22,33,82,True
7859,20,20,60,True
7860,22,35,97,True
7861,20,8,20,False
7862,18,19,49,False
7863,24,30,66,True
7864,24,17,47,False
7865,23,16,42,False
7866,22,20,56,False
7867,18,25,71,True
7868,23,24,52,False
7869,20,31,80,True
7870,19,20,56,False
7871,24,34,89,True
7872,22,7,23,False
7873,19,8,26,False
7874,19,9,24,False
7875,23,13,38,False
7876,23,21,56,False
7877,20,31,72,True
7878,23,34,79,True
7879,23,13,33,False
7880,19,39,100,True
7881,23,22,64,True
7882,20,37,89,True
7883,24,38,86,True
7884,24,5,22,False
7885,22,30,69,True
7886,18,33,77,True
7887,22,18,55,False
7888,18,39,97,True
7889,20,23,65,True
7890,20,25,53,False
7891,21,34,75,True
7892,21,20,48,False
7893,19,11,28,False
7894,24,30,85,True
7895,18,6,14,False
7896,24,16,41,False
7897,19,20,57,False
7898,24,35,78,True
7899,21,16,43,False
7900,24,13,29,False
7901,22,11,21,False
7902,24,5,7,False
7903,24,16,40,False
7904,18,11,36,False
7905,24,39,94,True
7906,24,22,59,False
7907,18,6,11,False
7908,20,20,41,False
7909,23,30,79,True
7910,19,36,90,True
7911,20,14,32,False
7912,20,38,100,True
7913,19,8,25,False
7914,22,39,100,True
7915,22,24,63,True
7916,22,33,83,True
7917,18,31,76,True
7918,24,16,34,False
7919,22,32,86,True
7920,23,10,21,False
7921,20,36,89,True
7922,24,13,37,False
7923,20,31,75,True
7924,21,28,75,True
7925,18,16,35,False
7926,23,7,9,False
7927,24,9,16,False
7928,23,11,20,False
7929,21,38,100,True
7930,24,13,37,False
7931,20,27,64,True
7932,23,17,47,False
7933,23,16,38,False
7934,24,12,33,False
7935,22,30,69,True
7936,21,39,96,True
7937,23,35,79,True
7938,23,38,97,True
7939,22,27,58,False
7940,20,29,71,True
7941,19,38,90,True
7942,20,14,43,False
7943,20,13,36,False
7944,24,22,65,True
7945,24,37,100,True
7946,20,25,56,False
7947,18,30,81,True
7948,19,6,11,False
7949,20,34,85,True
7950,20,28,79,True
7951,23,24,56,False
7952,19,20,57,False
7953,22,24,58,False
7954,18,36,84,True
7955,23,13,35,False
7956,21,7,9,False
7957,20,31,72,True
7958,22,9,27,False
7959,24,38,100,True
7960,18,36,91,True
7961,19,31,74,True
7962,20,38,95,True
7963,18,21,56,False
7964,22,39,100,True
7965,18,34,90,True
7966,24,15,43,False
7967,18,7,27,False
7968,22,14,40,False
7969,23,13,29,False
7970,20,38,100,True
7971,24,29,72,True
7972,20,33,80,True
7973,19,20,43,False
7974,24,31,71,True
7975,19,18,37,False
7976,23,26,65,True
7977,23,30,76,True
7978,21,35,95,True
7979,19,12,38,False
7980,18,33,92,True
7981,19,29,64,True
7982,19,16,38,False
7983,19,36,97,True
7984,22,38,86,True
7985,20,38,90,True
7986,20,5,18,False
7987,22,39,93,True
7988,22,19,48,False
7989,21,13,36,False
7990,19,36,90,True
7991,21,21,60,True
7992,24,33,79,True
7993,19,31,83,True
7994,18,17,48,False
7995,24,23,58,False
7996,20,30,78,True
7997,24,27,68,True
7998,22,20,42,False
7999,20,36,99,True
8000,23,5,7,False
8001,22,32,88,True
8002,19,30,85,True
8003,23,10,33,False
8004,22,15,40,False
8005,20,36,82,True
8006,20,28,73,True
8007,22,33,73,True
8008,22,10,17,False
8009,19,12,39,False
8010,20,39,94,True
8011,24,24,61,True
8012,21,35,92,True
8013,20,25,71,True
8014,20,29,79,True
8015,21,6,7,False
8016,18,34,77,True
8017,20,25,67,True
8018,22,28,60,True
8019,18,11,34,False
8020,21,18,46,False
8021,23,29,74,True
8022,21,28,79,True
8023,24,12,22,False
8024,19,11,25,False
8025,19,29,63,True
8026,19,24,57,False
8027,21,18,50,False
8028,19,39,92,True
8029,18,14,38,False
8030,19,35,89,True
8031,22,33,75,True
8032,24,15,42,False
8033,19,11,31,False
8034,20,16,33,False
8035,23,23,67,True
8036,24,17,39,False
8037,21,38,99,True
8038,22,15,45,False
8039,22,9,19,False
8040,24,33,90,True
8041,22,5,22,False
8042,24,13,29,False
8043,23,11,28,False
8044,23,39,88,True
8045,19,33,74,True
8046,24,14,37,False
8047,23,13,42,False
8048,20,32,74,True
8049,23,33,77,True
8050,21,22,49,False
8051,24,7,14,False
8052,19,24,58,False
8053,23,10,31,False
8054,22,31,77,True
8055,19,14,43,False
8056,22,7,8,False
8057,18,36,85,True
8058,21,26,70,True
8059,24,34,80,True
8060,21,32,71,True
8061,18,18,36,False
8062,24,28,78,True
8063,23,8,11,False
8064,18,12,23,False
8065,23,18,49,False
8066,18,37,88,True
8067,20,23,65,True
8068,24,10,22,False
8069,24,22,65,True
8070,20,30,80,True
8071,18,22,48,False
8072,23,32,72,True
8073,19,26,74,True
8074,19,20,48,False
8075,24,9,22,False
8076,21,26,59,False
8077,20,11,24,False
8078,20,38,95,True
8079,21,22,65,True
8080,23,34,77,True
8081,23,30,84,True
8082,22,9,18,False
8083,21,23,67,True
8084,22,16,49,False
8085,20,5,16,False
8086,20,8,12,False
8087,23,15,31,False
8088,24,19,57,False
8089,22,18,49,False
